1,136,1,10.973387,43.90269
2,136,1,10.97338752229941,43.90269252229941
3,136,1,10.973390089197638,43.902693
4,136,1,10.973390866203543,43.902693
5,136,1,10.973389214403149,43.902693785596846
6,136,1,10.973387388502953,43.90269377700591
7,136,1,10.973382866203544,43.902693267592916
8,136,1,10.973382,43.90269368780827
9,136,1,10.973379643209448,43.902692821604724
10,136,1,10.973378,43.902690598610626
11,136,1,10.973376554011809,43.9026877770059
12,136,1,10.973375,43.902687
13,136,1,10.973374464814173,43.902685
14,136,1,10.973374579784648,43.902683420215354
15,136,1,10.973377312191733,43.902683
16,136,1,10.973379668982286,43.902683
17,136,1,10.973380713581106,43.902682
18,136,1,10.973384637269886,43.902682879089966
19,136,1,10.973384197221257,43.902683802778746
20,136,1,10.973383,43.90268777106634
21,136,1,10.97338255401181,43.902692445988194
22,136,1,10.9733800634248,43.9026949365752
23,136,1,10.973378,43.902692509412994
24,136,1,10.973377987113581,43.90269
25,136,1,10.973377535185827,43.90268892962834
26,136,1,10.973377057485237,43.902686885029524
27,136,1,10.973377420215352,43.902685
28,136,1,10.973375,43.90268479583189
29,136,1,10.973375,43.902683
30,136,1,10.973373,43.90268214668288
31,136,1,10.973373,43.902683
32,136,1,10.97337123487322,43.902682
33,136,1,10.973367286418895,43.902682
34,136,1,10.973365,43.902683
35,136,1,10.973365,43.902683
36,136,1,10.973366402396664,43.90268640239666
37,136,1,10.973378027787426,43.902691605557486
38,136,1,10.973378650156304,43.90268772445294
39,136,1,10.973352036540465,43.90269740541855
40,136,1,10.973312563876346,43.90269815161515
40,142,1,10.97342,43.902662
41,136,1,10.973309459881904,43.90268875616533
41,142,1,10.97342,43.902662
42,136,1,10.973309071378951,43.902682585724214
42,142,1,10.97342,43.902662
43,136,1,10.973307317124002,43.9026782536992
43,142,1,10.97342,43.902662
44,136,1,10.973301787877736,43.90267516450156
44,142,1,10.97342,43.902662
45,136,1,10.973221468426537,43.90293301111497
45,142,1,10.97342,43.902662
46,136,1,10.971297098471691,43.904398122438344
46,142,1,10.97342,43.902662
47,136,1,10.968439134769017,43.905475602917676
47,142,1,10.97342,43.902662
48,136,1,10.96514462612018,43.905853895067736
48,142,1,10.97342,43.902662
49,136,1,10.961905468148663,43.9055489036471
49,142,1,10.97342,43.902662
50,136,1,10.9590832463008,43.906025994511985
50,142,1,10.97342,43.902662
51,136,1,10.956076285515804,43.90701774817645
51,142,1,10.97342,43.902662
52,136,1,10.953253047655435,43.90631599003126
52,142,1,10.97342,43.902662
53,136,1,10.950390988190344,43.90641518159083
53,142,1,10.97342,43.902662
54,136,1,10.94746812466134,43.906475695206666
54,142,1,10.97342,43.902662
55,136,1,10.944485918443904,43.90573754046544
55,142,1,10.97342,43.902662
56,136,1,10.941881067210836,43.90447257902049
56,142,1,10.97342,43.902662
57,136,1,10.939719344100961,43.902793446798654
57,142,1,10.97342,43.902662
58,136,1,10.937936402709274,43.90091424015283
58,142,1,10.97342,43.902662
59,136,1,10.937415668357067,43.89894710774574
59,142,1,10.97342,43.902662
59,134,1,11.06844,43.654203
60,136,1,10.934772862799583,43.89881295342133
60,142,1,10.97338978304967,43.9026858072942
60,134,1,11.06844,43.654203
61,136,1,10.932482011462314,43.89750263806877
61,142,1,10.973407189822856,43.90267004345259
61,134,1,11.06844,43.654203
62,136,1,10.931587952205627,43.897149515248344
62,142,1,10.973402317888155,43.90265468211185
62,134,1,11.06841689076068,43.65422412844738
62,135,1,10.973371743534686,43.902691717673434
63,136,1,10.931653738450851,43.897113583605424
63,142,1,10.973386557971518,43.90268009329628
63,134,1,11.068405,43.654235
63,135,1,10.973378,43.902723
64,136,1,10.931676572941994,43.8970882367836
64,142,1,10.97337,43.902707
64,134,1,11.068405,43.654235
64,135,1,10.973378,43.902723
65,136,1,10.931672728377908,43.89709470864884
65,142,1,10.97337,43.902707
65,134,1,11.068405,43.654235
65,135,1,10.973378,43.902723
66,136,1,10.931663202153526,43.89709320215352
66,142,1,10.97337,43.902707
66,134,1,11.068405,43.654235
66,135,1,10.973378,43.902723
67,136,1,10.931666019937479,43.89709341528309
67,142,1,10.97337,43.902707
67,134,1,11.068405,43.654235
67,135,1,10.973378,43.902723
68,136,1,10.931681958423065,43.897109910906565
68,142,1,10.973316232719693,43.9026527721431
68,134,1,11.068405,43.654235
68,135,1,10.973378,43.902723
69,136,1,10.931677836401528,43.897110967280305
69,142,1,10.973604160298715,43.90245795501911
69,134,1,11.068405,43.654235
69,135,1,10.973378,43.902723
70,136,1,10.931641613407432,43.89711761340743
70,142,1,10.971803227856894,43.903105718999655
70,134,1,11.068405,43.654235
70,135,1,10.973378,43.902723
71,136,1,10.931646023966655,43.897104634248
71,142,1,10.968900157971518,43.903565698506426
71,134,1,11.068405,43.654235
71,135,1,10.973387609586663,43.902698015074684
72,136,1,10.931654833483847,43.897100249774226
72,142,1,10.966976368878083,43.9046752557138
72,134,1,11.068405,43.654235
72,135,1,10.973381444946163,43.90268716741924
73,136,1,10.93166450559222,43.89709997221257
73,142,1,10.966110696213963,43.90495171660298
73,134,1,11.068405,43.654235
73,135,1,10.973368,43.902677
74,136,1,10.931692767141369,43.897103022855156
74,142,1,10.964486249739492,43.90379633449114
74,134,1,11.068405,43.654235
74,135,1,10.973366416429316,43.902687557137895
75,136,1,10.931691498436956,43.89711130031261
75,142,1,10.965023943105246,43.904300988364014
75,134,1,11.068405,43.654235
75,135,1,10.973375294685654,43.90268825390761
76,136,1,10.93168362035429,43.89710748263286
76,142,1,10.962523340118095,43.905063400903096
76,134,1,11.068405,43.654235
76,135,1,10.973362463494267,43.90270913772143
77,136,1,10.931690895102466,43.897089020632166
77,142,1,10.960811071726294,43.90561251000347
77,134,1,11.068405,43.654235
77,135,1,10.973360104897534,43.90272376818339
78,136,1,10.931696131781868,43.897078
78,142,1,10.960697682945469,43.90531410072942
78,134,1,11.068405,43.654235
