38,30,0,2844.3101820920656,6130.238156841331
38,47,0,2845.872025411725,6137.591493582981
38,50,0,2846.7609839740567,6139.309953437615
38,60,0,2843.2355493804102,6137.044458258757
38,61,0,2848.6915967286773,6139.250442726842
38,64,0,2841.061338995188,6136.802920989065
38,81,0,2844.21388725744,6136.331313605144
38,105,0,2843.453952831902,6133.535276252744
38,125,0,2846.3245732480846,6135.166146934596
38,132,0,2848.222095023388,6134.108790080166
38,133,0,2846.5086232686854,6133.6478260172025
38,152,0,2841.946649460609,6133.779003672934
38,158,0,2846.3767404067826,6138.715573637105
38,195,0,2846.0123946473955,6132.581968086263
38,30,1,6089.843091622226,3801.8801477488214
38,47,1,6088.130067904551,3803.5111545369523
38,50,1,6081.468589943452,3805.945489469587
38,60,1,6082.4008433740555,3806.226907276478
38,61,1,6089.0266747294645,3804.687379829575
38,64,1,6089.813177980148,3803.024816671285
38,81,1,6086.0926752354735,3805.3844321522884
38,105,1,6080.212367631517,3809.580408085203
38,125,1,6083.514487490272,3800.0440097796745
38,132,1,6086.246052034461,3801.591056633312
38,133,1,6086.991428371742,3804.925425000279
38,152,1,6089.564289370947,3809.852055577983
38,158,1,6081.669777893208,3809.5350406097723
38,195,1,6089.640719643317,3800.532277529529
38,30,2,1603.6576579910086,7305.652662319564
38,47,2,1605.9817232609223,7304.455890428265
38,50,2,1602.668537092571,7304.145872270536
38,60,2,1605.2033716622489,7309.0500948685285
38,61,2,1609.6217902722565,7302.338726255281
38,64,2,1605.4813570448985,7309.28487904066
38,81,2,1607.9603869552861,7307.523494720774
38,105,2,1602.2169820424158,7309.409289962097
38,125,2,1607.6899159478883,7302.838899122256
38,132,2,1600.412677159553,7305.579743172268
38,133,2,1606.699801932123,7300.18555927071
38,152,2,1601.2134054300839,7300.57940698156
38,158,2,1604.7967044596226,7301.109132156218
38,195,2,1602.3457054743233,7305.743711676054
38,30,3,4142.061732128668,1200.6538871456812
38,47,3,4144.774014864005,1201.9355513200928
38,50,3,4144.637249990527,1201.0742343434015
38,60,3,4140.7943044070535,1200.9547594116916
38,61,3,4147.855687038223,1201.9889781270506
38,64,3,4141.997944220304,1201.1199576778072
38,81,3,4148.741909673525,1201.0728439804807
38,105,3,4149.064119032786,1205.9268922970696
38,125,3,4147.3523443533895,1204.7020849956434
38,132,3,4149.1769918960945,1202.6658847007711
38,133,3,4149.158198337258,1201.1057440148709
38,152,3,4141.01421262105,1208.6720442164442
38,158,3,4148.736745330158,1209.5214117916278
38,195,3,4141.716255522332,1206.4854025791092
38,30,4,678.403800611211,2947.6140852329313
38,47,4,675.0214622070234,2945.6141451309536
38,50,4,674.1021401526747,2945.989001690637
38,60,4,674.8395547186752,2947.8226342351404
38,61,4,674.8547642294149,2943.014079314692
38,64,4,673.936776219859,2944.9069263309916
38,81,4,671.398544847031,2945.3648754157953
38,105,4,673.1187071360016,2942.7740137499877
38,125,4,674.2329364722248,2949.714722916914
38,132,4,672.3221941425329,2943.307021952648
38,133,4,671.2500720746486,2948.814983675759
38,152,4,671.3657197912352,2945.9771228831296
38,158,4,670.3567054248414,2940.8451184538835
38,195,4,674.7579341753109,2944.4539311330836
38,30,5,5343.055100110314,8224.359535069976
38,47,5,5341.926956544299,8229.569669556848
38,50,5,5340.819110897771,8222.417950726096
38,60,5,5341.508448355657,8228.90840491894
38,61,5,5347.2833394297295,8228.55826168468
38,64,5,5345.918347968675,8225.020171618735
38,81,5,5345.75738542131,8224.155683054574
38,105,5,5340.3365498400735,8228.800815373615
38,125,5,5343.383863670307,8221.40918776962
38,132,5,5348.440700665591,8221.931904911331
38,133,5,5340.37798680649,8228.706037062864
38,152,5,5345.754673514338,8222.441075393333
38,158,5,5345.218162229416,8225.437460664307
38,195,5,5340.314175477059,8220.421682910872
38,30,6,564.4011891665651,7331.473315219607
38,47,6,569.5023330729964,7336.741666603351
38,50,6,568.4322820833601,7332.4508064580805
38,60,6,561.3709890400926,7336.175025995635
38,61,6,564.0892900916796,7335.7921331894295
38,64,6,568.5388368521714,7337.805342130599
38,81,6,566.6821176559345,7333.93817663078
38,105,6,562.845408956889,7339.779285296188
38,125,6,565.0224991571806,7330.670118497387
38,132,6,569.3403251840143,7332.5290630396785
38,133,6,566.12591311608,7333.58814391151
38,152,6,568.900099332974,7334.436285073977
38,158,6,566.2865697050289,7330.826145162388
38,195,6,569.7901910353162,7336.575733514913
38,30,7,9930.098039286242,3412.9036124847253
38,47,7,9939.827881966217,3418.6560406084527
38,50,7,9939.236235875027,3411.2506598362343
38,60,7,9932.451946624105,3416.565296630106
38,61,7,9938.378106486225,3413.389403090772
38,64,7,9931.967975377638,3413.0331211271064
38,81,7,9936.49851809192,3411.0146678371507
38,105,7,9935.513601427529,3416.8367519888902
38,125,7,9937.969477952824,3411.2892783736397
38,132,7,9931.875773614138,3412.707214535072
38,133,7,9939.379959059585,3413.5539361790334
38,152,7,9930.19260645173,3413.6326593870185
38,158,7,9934.801245085535,3413.348967011402
38,195,7,9934.785227535638,3419.6094599769244
38,30,8,1394.3418533938823,8773.154981314736
38,47,8,1395.890438447179,8772.05769059904
38,50,8,1398.2677262529062,8774.581753844746
38,60,8,1399.9028913363097,8771.09610893612
38,61,8,1391.7075322747946,8779.869400706293
38,64,8,1396.8858748423386,8773.662790833008
